link--alt href,core-tile__image src,core-tile__description-text,core-rating__counter,core-rating__label,core-tile__description-subline
https://cookidoo.de/recipes/recipe/de-DE/r167402,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/6CC58679-1CE1-4996-800F-ABA58411AFCE/Derivates/79050104-EBDF-4B9D-A0F1-FE098920CF0F,Couscous mit Rotbarbe und Peperoni,3,-1,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r167197,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/0c564542-804c-41b0-9c08-d316a488a234/Derivates/996ed3e3-c379-41a7-b636-edc1f66f3f97,"Suppe mit Olivenöl, Knoblauch und Mandeln",3,-3,5 Min
https://cookidoo.de/recipes/recipe/de-DE/r166841,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/9102A4F1-B59B-469F-BC82-977E23816C66/Derivates/C75F5CFA-CCED-4465-90A0-3A3E1FA0D985,Langusten auf Glasnudeln,3.2,-6,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r165208,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5D6725E5-A40B-495B-B6D0-8E0A7877C631/Derivates/D55C898E-9F7D-402E-8581-7ECE0C4A2BAC,Pasta-Lauch-Topf,3.4,-7,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r163751,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/32FCEC78-7362-40FC-A4D8-FD7D7689440F/Derivates/210E981A-6F96-4097-B449-C1214CD23B5B,Pastasalat mit Thon und Basilikum-Vinaigrette,4.3,-63,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r162998,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/B7C89B0A-FA23-48C7-82ED-4D175F61CC31/Derivates/3cab8075-040b-42ca-afd3-85445accc825,Balsamico-Lachs und Zucchetti-Nudeln,3.7,-38,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r162858,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/6559295B-440E-41D8-8E89-475AC9322DBE/Derivates/ec8a31df-c779-4cfb-9cad-f4e6c85828b3,"Menü: Salat-Cremesuppe, Seebarsch an einer Brunnenkresse-Sauce und Kartoffeln",3.7,-3,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r162857,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/CD16B090-E2B5-4436-9FBE-7C314D828CE6/Derivates/9D708687-B43D-4A75-82A0-A145C4D49190,Schweinefilet an Senfsauce,3.8,-61,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r162856,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/DF1CF302-24EB-4DA3-82B6-EDD27B518E63/Derivates/4A42F9B8-2140-4245-A204-26DDC68F56CD,Klassisches Beefsteak Tatar,3,-59,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r160621,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/E6CA6AC2-5C53-4959-BA85-9694AA2377AD/Derivates/997D379B-0332-4BF4-B3A5-57A46124DE78,Baked Beans,3.9,-8,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r15553,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/FB701486-89C4-409F-A85B-C1416918E358/Derivates/3BA53FA6-23A8-44CE-B132-A925B5D04703,Pfannkuchen mit Erbsen,3,-9,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r15538,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/C7949620-8CB9-41CB-A3E8-91B9916EB8F2/Derivates/0D829B5E-D975-4CC2-9CA3-95848E7BE324,Käse-Porree-Suppe,3.4,(6.1K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r154499,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/057ddd30-ff1c-4159-afd2-a573ac5f399b/Derivates/682ad8bc-3950-4f74-b8e8-5db3daa1d1ce,Süßkartoffel-Puffer mit Rhabarber-Anis-Kompott,4.4,-176,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r15435,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5D6725E5-A40B-495B-B6D0-8E0A7877C631/Derivates/D55C898E-9F7D-402E-8581-7ECE0C4A2BAC,Nudel-Porree-Topf,3.3,-177,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r154286,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5783DC02-8C6A-4CE1-9B9C-63CCB836556B/Derivates/1a3723c8-faac-4e6e-a547-737ced2f0546,Zander mit Spinat,3.5,-15,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r154255,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5506DB51-85D5-4F3C-B13D-11956B4F2368/Derivates/BBD2DF50-9DC3-4222-9DBB-1B3097639349,Couscous-Hack-Topf,3.9,-502,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r154243,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/F5346952-1E20-4418-99EC-211263202EA9/Derivates/8cf3c8b0-7b0b-48f1-b11a-be16947cccc7,Hähnchen-Zucchini-Pasta,2.9,-146,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r154240,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/0D64782B-6DBA-477F-B24A-C92D04925426/Derivates/9605c655-bca0-4bc3-b3a8-5b711302f1be,Brokkoli-Kräuter-Pasta,2.8,-418,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r154239,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/A065370B-341B-4801-9754-F21B8607CC0E/Derivates/085F5365-01D8-4B0C-AEE3-27F8C6AF4B87,Bohnen Carbonara,4,-203,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r152952,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/63b661d6-8040-41a7-8d37-0eb18fda3b48/Derivates/b0c35cf6-329c-45d8-9d8e-7388d66075cd,Grünspargel-Laksa,4.2,-29,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r152759,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/2EF9724D-B1CA-4197-AE83-820E0ABC7B4B/Derivates/7c3b4d52-fc5e-42cb-81d0-96c116ec56da,Auberginen in Bohnensauce (酱茄子),3.9,-117,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r152545,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/35ba7a59-d0a3-41b8-aeb6-aa1be3cba6c5/Derivates/96385d8d-7b14-4625-b608-49841d472546,Rahm-Bärlauch-Polenta mit Hähnchen,4.2,-222,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r152429,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5401f615-e6e9-4b30-884a-2c67a22ce063/Derivates/2538b1ae-ddb9-40b5-828e-212383d272a2,Bärlauch-Spaghetti,4.1,-973,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r150233,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/C5D1FF3B-69D6-4BCF-9A9E-533B85E421FA/Derivates/d15d8ada-d221-4892-b935-c0ccf954ec92,Staudensellerie mit Räuchertofu (西芹炒香干),3.7,-83,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r148977,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/0865E85C-3D9B-4E16-BBBE-1E8378A28354/Derivates/95E30208-5475-4953-BFDB-4FBA08384F6C,Sweet Hot Gazpacho,4.3,-131,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r145570,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/F6A0FF7B-895D-462D-968E-62723C715C2E/Derivates/CC8E48EB-94FF-4A37-8D7D-8A395BCEF809,Zucchini Mac and Cheese,3.7,(1.1K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r144910,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/E080A93A-F69A-4B7D-BDD5-FEC96B4CFB6F/Derivates/48bb23ec-9f4b-42e6-af90-0b4a59f1d8aa,Apfel-Karotten-Suppe schnell gemacht,3.3,-579,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r144639,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/A1515A49-78EC-4FD7-AC3B-6C4CB9CEC600/Derivates/F8081017-AEDA-45D3-B5AF-AB888A80FA43,Bärlauchsuppe mit Lachs,4.7,-166,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r141723,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/68280ECF-E118-4786-826C-C612E1E587C3/Derivates/5C59A12F-B61F-484B-B20E-FB9940AE19DD,Spaghetti mit Gemüse-Sahnesauce,2.9,-196,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r141719,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/184F43B1-50C2-4695-BCD4-E40ADA83B662/Derivates/C10E81A1-E61A-4BFD-B2BF-4202C4656939,Pasta nach Paella Art,3.3,-119,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r141718,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/CCB3E4E5-E126-41EB-853F-05289949DA71/Derivates/55EFC80C-C408-4D23-A23C-33BAE00D39B4,Möhren-Pasta,4,-60,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r139256,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5E3D9442-984D-4A80-8DE7-BF961C86CEF1/Derivates/3ACDAD47-BCBF-4855-B99A-6369BBB93AEE,Linguine mit Krabben und Garnelen,3.9,-200,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r138864,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/11CF4864-485E-4A68-8936-B67EB929C1DB/Derivates/1C948D8F-E79C-4929-A315-EFFD6471B80D,Hähnchen-Salat,3.5,-22,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r138861,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/7DE647CE-2E09-4CBE-88EE-CFFCC70D7440/Derivates/F8CA1C89-596A-4EC0-9A63-6505DDBD528C,Pad Thai mit Huhn,3.1,-385,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r138702,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/B18D1088-4765-4352-99F3-4C69A6D6D3B0/Derivates/7C83E241-E345-4CF1-86CA-5D8EC913DA95,Ingwer-Spinat-Suppe,3.6,-49,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r136514,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/E4D10A3C-4E6C-4449-A478-1DCF2FC419D1/Derivates/5F983B6D-6259-4537-8A75-B817D4FF5110,Pasta mit Gorgonzola-Kürbis-Sauce,3.7,-179,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r135933,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/80262F37-CD30-43E1-867F-0AB4AFC63220/Derivates/9DCCB311-DCED-450B-890D-8A049BA14FE0,Bloody Mary Suppe,3.9,-18,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r135657,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/50B55A68-5823-4CDD-89D2-B10BB4479F70/Derivates/0894C51E-6880-4A9B-BFFA-CD35D7E3B0AF,Tagliatelle mit Pistazien-Pesto und Zitrone,3.5,-120,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r135048,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/DEF2A830-E4D5-4D0A-8F27-1CAA8C17F533/Derivates/75A2F4E5-4AF5-46DE-B4D7-3185E4F5A3BB,Schweinegeschnetzeltes Jäger Art mit Spätzle,4.3,(4.4K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r135044,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/EA209336-A5F3-45D9-AC35-467D3C06E4D8/Derivates/0C3C10DE-6211-485C-91DC-BCF73F6AAFAF,Grüne Erbsenschaumsuppe mit Lachswürfeln,4.5,-225,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r133893,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/B1C688F5-E5C2-4354-87BA-7F881FB6A113/Derivates/D31F0DFC-ED49-41A4-B862-79061EA27E3B,Blaubeer-Pfannkuchen,3.9,-332,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r133650,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/48360D9D-7FC2-4FF8-A63D-F2F177CFDBCD/Derivates/d2b1275e-1163-4f9b-9c72-a78d2704bd77,Cheese-Makkaroni,3.7,(1.9K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r132102,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/9EF3153C-57F7-4FC3-890F-2E61636669CC/Derivates/FD132248-367E-4C06-A2BE-77768F07D12F,Petersilien-Schaumsuppe mit Flusskrebsen,4.6,-147,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r131840,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/82C35CC8-9F54-4C3C-A6FD-9FA53B62D092/Derivates/1888AB1B-578F-40A1-ABC8-163C74CDCDC9,Vanillenudeln mit marinierten Früchten,3.5,-84,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r130616,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/E1BF8190-BF0E-4B33-982E-C54C917829AE/Derivates/862A5EA6-7286-4C4E-B4CF-8AE7E33364B3,Tomaten-Knoblauch-Pasta,4.2,(5.2K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r129867,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/CD93AB8E-9960-4893-A5AD-8F58A8818AC4/Derivates/78c955f8-43f5-4a04-9f46-baadf4e30123,Rotbarsch in Basilikumteig,4.1,-25,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r129861,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/0B28FB11-0953-449D-BD85-044C84A4BE0B/Derivates/600887c0-123e-467d-bb97-43dc946c0db0,Mangoldcremesuppe,2.9,-59,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r129858,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/31399FB3-7969-47B7-A762-4A6F0AD08244/Derivates/47fa33e7-f834-41a9-9b3f-98bcde6031de,Brunnenkresse-Süppchen,3.7,-39,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r129048,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5DEF65C1-9EED-49B6-924D-C8DF9FA70D67/Derivates/6EF99876-A29F-48CB-8401-D07926B9DE19,Erdbeergazpacho mit Feta,4,-3,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r128594,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5A9F6FC7-79A8-4DA9-8163-47E96AD8ABBB/Derivates/BC656C9E-1335-42E7-8A22-B9046F393976,Pasta mit Garnelen-Pfeffer-Sauce,3,-391,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r128592,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/8F828FCA-BB6E-43C8-81B5-0EEF7BEFD43D/Derivates/0761FCE4-094A-47BE-8B50-7AB38CBEF8B2,Käse-Omelette mit Spinat,4.5,-288,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r128585,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5B2117D3-2CAA-4FFA-B439-736238886C97/Derivates/F684FAD4-2026-47DC-A0F2-7F4E3594F8D1,Brotpfannkuchen,4.7,-14,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r128584,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/4FEC99DC-9F32-4400-938E-174F0628354E/Derivates/607D5926-F6F9-43BD-BD8F-70A09D2A273A,Blumenkohl-Curry,3.4,-466,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r128583,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/6A9FCC6B-799E-488D-BCD6-DBF9B16888A9/Derivates/76CF6B98-872C-4BDC-8D35-D4FDA81DE5A7,Asia-Gemüse,4.2,-239,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r128178,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/DECB11C3-276F-41AD-925D-B8011B3C1227/Derivates/8203E89D-FC65-4DB6-82EE-B7CF3F8E09CA,Lachsburger mit Parmesan-Zucchini,4,-28,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r128176,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5AAE01E6-CEAE-4A34-9215-D44205D29F3D/Derivates/9862E5EF-2D3A-4CBB-AB7E-394202156330,Lachs-Fenchel-Risotto,4.5,-464,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r128175,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/11708F94-3179-4C4D-857B-6E9A67FA4351/Derivates/CA19ECDA-2963-4C46-BFD5-3F086F071367,Orangen-Lachs mit Brokkoli-Couscous,4.5,-348,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r128174,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/A01B9590-6043-4D2E-AE4B-852DDBE0CAB7/Derivates/610E08D6-4FE0-4F9F-8A8F-4FC8861F8845,Balsamico-Lachs mit Zucchininudeln,3.3,-151,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r128158,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/944DEDCC-BF95-4026-9410-E466E4276913/Derivates/D35B6654-A861-4267-ADF2-4D2692971C4B,Orzo-Pasta mit Hähnchen und Pesto,4.5,-272,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r126492,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/50BBEB21-0F0D-4F67-A9E9-8F5FF33EF833/Derivates/A3F5AECA-0A00-48C1-9787-231BBDB5CDE5,Karotten-Bärlauchfrittata,4.6,-54,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r126461,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5DAE3C52-0AB6-453C-BC53-38B639405F0F/Derivates/13E69205-3B28-499F-9884-C2E6E6D37630,Champignon-Porree-Cremesuppe,4.5,-951,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r126362,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/F36F1C9D-B4D7-45EF-B633-0C0FC0B035E5/Derivates/A6381A25-4D72-4EA0-8A21-7E3AA94F61D8,Dreierlei Fischfilets mit Kräutersauce und kleinen Pellkartoffeln,4.4,-52,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r126356,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/E30D876C-AC44-44C3-A531-2D801FA9FCBF/Derivates/42C6F52E-D3E2-4CCB-9F2B-5D31DBD6EC4D,Gegrillte Salzwasserscampi mit Knoblauch-Soja-Sauce,4,-4,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r126265,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/E11C740F-6B6B-4B59-9E12-882C89023094/Derivates/6C3526F4-B662-4FBA-97DB-97B07D36FA60,Blumenkohl-Puffer,3.7,-92,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r125918,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/0D787BF8-526E-40E6-BEC9-64412B5607D6/Derivates/0279304F-67B0-4A77-AC2B-33F9F39F0D37,Avocadokaltschale mit Räucherlachsverhackertem,3.9,-19,15 Min
https://cookidoo.de/recipes/recipe/de-DE/r125267,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/A8B4CEA7-AC4E-42AE-856B-FB47DC76B89B/Derivates/535C9689-3933-4B5E-A9D3-E2199FF42212,Erdäpfel-Bärlauchsuppe,4.5,-303,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r123467,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/B408CD9B-2247-4777-ADD1-C2093F3DC8E2/Derivates/6B8D067C-7052-4FA2-8A2F-DA45BEFFBCA1,Suppe für Verliebte,4.2,(1.5K),30 Min
https://cookidoo.de/recipes/recipe/de-DE/r122190,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/B7CAF2B4-A49D-4457-B512-4709981CA259/Derivates/AEEB71C3-D1F2-41DC-AD08-639942BBC62B,Möhren-Mango-Suppe mit Kokos,3.9,-468,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r121219,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/9ECAAB88-27AA-437E-B065-8F591E73E57E/Derivates/4B873EE4-981F-47A3-96A3-42E436FC5CF9,Spargel-Dill-Suppe,4.5,-603,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r115947,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/2B1839AE-73FC-4DAD-8294-F8F7D305EE9B/Derivates/1488F436-1A7C-4478-960C-CA3EB5CC79A3,Avocadosuppe mit Garnelen,3.2,-206,15 Min
https://cookidoo.de/recipes/recipe/de-DE/r115456,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/5a7adbe758cdc06fea0ff7bde41d959d/Derivates/2a6bfb51b3ec974ae659f5dfdc794d639319ff8a,Erbsen-Minz-Suppe,4.6,-718,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r115181,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/2638BBA0-B2F4-446E-943F-880DDE73BE0B/Derivates/66562BC6-EACA-4DFF-8238-C3EE787A290C,Cremige Kohlsuppe mit Schinken und Balsamico,3.8,-23,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r114600,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/0382DA54-7864-43CA-84B8-1139B3C4EA7B/Derivates/4CD2D1A2-E235-43FA-938B-F629335D7C18,Schnelle Kichererbsensuppe mit schwarzem Sesam,3.5,-107,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r113804,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/87F849EE-81E1-436E-966A-968B9F263516/Derivates/1E16E07A-9F04-452B-AF5A-8394C4742C7A,Thunfischrolle mit Miso-Marinade,3.7,-3,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r113796,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/F56896D7-5141-4F64-8C41-A138D5D205B3/Derivates/728C734B-A39A-4A64-9DB6-3F470D6438EB,Chop Suey vegetarisch,3.2,-91,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r109448,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/3C872714-E6F7-49DE-984F-F004F2C588D8/Derivates/6E05C8EC-70FD-46D2-8235-A8D46C91947B,Rucola Suppe,3.4,-93,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r107975,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/c1c3ef4b-4583-4a17-87a0-8cd00a37cf16/Derivates/08b972c6-fe8f-4123-8ecd-84e3aa13d57b,Gurken-Erdäpfel-Dill-Suppe mit Räucherlachs,4.3,-35,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r107974,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/8AD7F409-582E-4CC3-BB05-D277C81E28D0/Derivates/B13FC5F7-0530-4264-AA34-3A51A09157AD,Kalte Avocadosuppe mit gebratenen Tomaten,4.1,-26,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r107836,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/19813DE4-F9E5-4102-9B8A-32909875182E/Derivates/6FE99256-4B4C-44D8-BF5B-44370C6A11F2,Linguine in Zitronen-Kräuter-Öl,3.7,-414,25 Min
https://cookidoo.de/recipes/recipe/de-DE/r107834,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/BDFF7CC8-A0BF-4C37-9FA2-944CAE496A93/Derivates/AB4720AF-3DE9-41D6-BACC-4CFF341E3746,"Cavatappi mit Cherry-Tomaten, Sultaninen und Ingwer",4.3,-160,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r107831,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/F229D929-B055-4E72-BB6C-2C2D2341BD96/Derivates/2262A1A2-38F9-4CEB-93C3-9BD827258A52,Linguine mit Zucchini-Carbonara,3.9,-579,30 Min
https://cookidoo.de/recipes/recipe/de-DE/r107805,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/995DC5AE-FA74-4B74-B81B-B5E0D01880E5/Derivates/4E567743-0A40-47AA-A98B-2C5D43789F9B,Linguine mit Lachs und Wodkasauce,3.5,-134,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r107801,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/871386DF-913D-46A8-A397-03AD8063EF7A/Derivates/23F95384-6CCD-489C-AA15-68A7DD49FA2F,Farfalle mit Vier-Käse-Sauce,3.7,-338,20 Min
https://cookidoo.de/recipes/recipe/de-DE/r105744,https://assets.tmecosys.com/image/upload/t_web_shared_recipe_221x240/img/recipe/ras/Assets/AF2C8410-BFE8-469C-86E2-1632305ED2E1/Derivates/1B736859-E23F-471D-B45E-1E6920353454,Erdbeer-Risotto,3.2,-29,25 Min
